ts,open,high,low,close,vol
1787591700000,95.87,96.06,94.68,94.88,345543.42
1787592600000,94.89,95.3,94.8,94.8,113795.34
1787593500000,94.81,95.39,94.77,95.34,87755.18
1787594400000,95.35,96.06,95.34,95.95,127900
1787595300000,95.95,96.38,95.91,96.24,68044.26
1787596200000,96.24,96.4,95.7,96.18,61345.22
1787597100000,96.18,96.31,95.66,95.87,78915.37
1787598000000,95.87,96.23,95.35,95.78,164769.54
1787598900000,95.78,95.91,95.38,95.89,108620.28
1787599800000,95.89,96.52,95.83,96.23,95370.65
1787600700000,96.24,96.59,96.04,96.49,151902.18
1787601600000,96.49,96.63,96.03,96.17,80116.79
1787602500000,96.16,96.16,95.69,95.89,53626.3
1787603400000,95.89,96.72,95.82,96.55,87257.76
1787604300000,96.56,96.57,96.29,96.49,23067.67
1787605200000,96.49,96.97,96.49,96.85,58866.8
1787606100000,96.85,96.87,96.56,96.71,47191.34
1787607000000,96.72,96.91,96.7,96.87,34946.3
1787607900000,96.86,97.56,96.79,97.44,137495.96
1787608800000,97.44,97.79,97.14,97.38,173304.23
1787609700000,97.38,97.64,97.33,97.48,62138.7
1787610600000,97.48,98.68,97.45,97.63,317409.54
1787611500000,97.63,97.95,97.25,97.4,146468.52
1787612400000,97.41,97.89,97.23,97.53,95301.47
1787613300000,97.52,98.48,97.41,98.17,121714.56
1787614200000,98.17,98.79,97.99,98.5,123305.71
1787615100000,98.5,98.96,98.18,98.94,188150.67
1787616000000,98.94,102,98.51,100.54,995888.57
1787616900000,100.54,100.54,99.37,99.77,438329.75
1787617800000,99.76,101.9,99.53,101.86,507893.47
1787618700000,101.86,102.78,101.33,101.73,534117.03
1787619600000,101.73,102.37,101.48,101.77,253731.45
1787620500000,101.78,102.57,101.36,102.05,201157.62
1787621400000,102.05,102.34,100.88,100.9,191096.28
1787622300000,100.91,101.28,100.02,100.44,269990.29
1787623200000,100.45,100.68,100.23,100.33,106713.49
1787624100000,100.33,102.32,100.19,102.22,563244.28
1787625000000,102.21,102.29,101.53,101.6,180641.41
1787625900000,101.6,101.71,100.53,100.88,178138.18
1787626800000,100.89,101.57,100.84,101.43,85732.84
1787627700000,101.43,101.79,101.2,101.62,103656.66
1787628600000,101.63,102.1,101.34,101.43,124642.13
1787629500000,101.44,101.82,101.13,101.59,105739.19
1787630400000,101.6,101.71,100.94,101.51,132487.32
1787631300000,101.52,101.71,101.19,101.39,93797.4
1787632200000,101.4,101.63,100.79,100.87,235244.38
1787633100000,100.88,101.33,100.81,101.31,91513.88
1787634000000,101.31,102.08,101.22,101.85,144783.3
1787634900000,101.85,103.55,101.74,102.65,316601.71
1787635800000,102.65,102.74,101.64,101.68,183280.13
1787636700000,101.68,102.43,101.66,101.87,123289.24
1787637600000,101.87,102.01,101.37,101.66,104486.95
1787638500000,101.66,102.16,101.53,101.56,111704.74
1787639400000,101.55,101.55,101.01,101.11,103276.04
1787640300000,101.1,101.16,100.41,100.75,163961.99
1787641200000,100.75,101.65,100.56,101.43,158739.36
1787642100000,101.43,101.93,101.25,101.63,119755.22
1787643000000,101.63,101.69,101.32,101.66,69484.44
1787643900000,101.66,101.74,99.38,100.21,453368.88
1787644800000,100.21,100.43,99.7,100.27,212527.62
