side,entry_dt,entry_px,exit_dt,exit_px,pnl,r_multiple,reason,cost
1,2024-05-30 16:00:00,68566.4,2024-05-31 12:00:00,67252.7,-25.423682855780434,-0.01964995026718622,reverse,1.2814347927499288
-1,2024-05-31 16:00:00,67252.6,2024-06-01 20:00:00,67799.2,-10.942825447676462,-0.008631630598668174,reverse,1.2729106736632847
1,2024-06-02 00:00:00,67799.2,2024-06-06 16:00:00,70526.1,49.87058962700945,0.03970012846759267,reverse,1.2814440430632645
-1,2024-06-06 20:00:00,70526.0,2024-06-10 12:00:00,70090.9,7.404943411582111,0.005672440660182142,reverse,1.3013977558961465
1,2024-06-10 16:00:00,70090.9,2024-06-11 00:00:00,68472.3,-30.942864946099835,-0.02358132296774605,reverse,1.2970258377091533
-1,2024-06-11 04:00:00,68472.2,2024-06-12 12:00:00,69738.0,-24.325316101021166,-0.018995577767327514,reverse,1.2924144434077187
1,2024-06-12 16:00:00,69738.0,2024-06-13 12:00:00,66464.4,-59.53854421076328,-0.04741793857007666,reverse,1.2261421389951461
-1,2024-06-13 16:00:00,66464.3,2024-06-15 12:00:00,66311.9,2.144757558697198,0.0017941067610733696,reverse,1.1940753377844429
1,2024-06-15 16:00:00,66311.8,2024-06-18 08:00:00,65339.2,-18.146100713627085,-0.01515973929225275,reverse,1.18821473615123
-1,2024-06-18 12:00:00,65339.2,2024-06-20 00:00:00,65156.0,2.7161354897297842,0.0023052317751058645,reverse,1.1765965262690476
1,2024-06-20 04:00:00,65156.0,2024-06-21 04:00:00,64179.4,-18.273565736452944,-0.01548114832095277,reverse,1.1715292294302397
-1,2024-06-21 08:00:00,64179.5,2024-06-22 04:00:00,64490.1,-6.204761621729811,-0.00534197134599052,reverse,1.164322185726948
1,2024-06-22 08:00:00,64490.0,2024-06-23 20:00:00,63194.9,-23.755188919849235,-0.020572142192587975,reverse,1.1431313603987334
-1,2024-06-24 00:00:00,63194.9,2024-06-25 16:00:00,61957.9,21.572601244485515,0.019084151569193086,reverse,1.1193301514226666
1,2024-06-25 20:00:00,61957.1,2024-06-28 20:00:00,60429.8,-28.94460996073613,-0.025138602355500753,reverse,1.1372093727012262
-1,2024-06-29 00:00:00,60429.8,2024-06-29 00:00:00,60760.1,-6.696033339843333,-0.0059685792440152974,reverse,1.124946626313667
1,2024-06-29 04:00:00,60760.0,2024-07-02 12:00:00,61945.0,21.170281957501334,0.01899321099407505,reverse,1.1254928706617482
