rr,name,side,n,wr,be,expR,n_tr,wr_tr,e_tr,n_te,wr_te,e_te,se,hold,nights,costR,tf
1.0,rsi<30,-1,155,0.3161290322580645,0.5318026887846227,-0.43196540283452195,136,0.3014705882352941,-0.4575517838836089,19,0.42105263157894735,-0.2488207805884263,0.037346802533744144,129.44946236559142,4.948387096774193,0.06422346735065104,1D
1.0,bb_break_up,-1,94,0.5425531914893617,0.5278458561868861,0.027006219917966003,61,0.5573770491803278,0.05905999147426539,33,0.5151515151515151,-0.03224469114064797,0.05138395580107374,168.59840425531914,6.468085106382978,0.0581001630607574,1D
1.0,d1_trend,-1,816,0.456359102244389,0.5328340836212394,-0.15029124200137012,547,0.4399260628465804,-0.18040833910560747,269,0.4904214559386973,-0.0890494125737945,0.017588233996512135,203.1845383986928,7.932598039215686,0.06763114273617746,1D
2.0,all,1,1854,0.32658797077009555,0.3705650715786924,-0.11799876198791616,1317,0.33751962323390894,-0.08414458833310169,537,0.299009900990099,-0.20102659570000306,0.011118662638267813,315.96516540812655,12.632146709816613,0.11568659956833909,1D
2.0,trend,1,1038,0.3098729227761486,0.36975824400553914,-0.18098601520281724,771,0.30952380952380953,-0.17715071281632735,267,0.31086142322097376,-0.19206098950987235,0.014458343253792682,268.97631663455365,10.662813102119461,0.11220807276996121,1D
2.0,trend+50,1,974,0.30656934306569344,0.3700417741809516,-0.19159386906901552,708,0.30447330447330445,-0.19263050558357114,266,0.31203007518796994,-0.1888347012032058,0.014888693072098851,269.5381587953456,10.688911704312115,0.11316316655843589,1D
2.0,trend+d1,1,1005,0.30404040404040406,0.3699023927373073,-0.19858926294239432,747,0.3005464480874317,-0.2036937540524957,258,0.313953488372093,-0.18380998054221706,0.01461975406221833,268.5446102819238,10.64776119402985,0.11262756717592211,1D
2.0,trend+macd,1,308,0.3256578947368421,0.3658548652353397,-0.12303184895706334,239,0.3276595744680851,-0.10860284866010823,69,0.3188405797101449,-0.17301056013057445,0.02687720800797546,228.4577922077922,8.9512987012987,0.10016079450590464,1D
2.0,trend+run3,1,135,0.3533834586466165,0.3664040616475661,-0.0466428502922261,102,0.38,0.04047768841582971,33,0.2727272727272727,-0.31592451538985294,0.04144963333699365,239.7037037037037,9.392592592592592,0.10225018046856174,1D
2.0,trend+pullback_ema20,1,348,0.27246376811594203,0.3679160937600159,-0.2854313907617582,235,0.25,-0.3431678062445384,113,0.3185840707964602,-0.1653600842267728,0.023970226893655917,264.83812260536394,10.494252873563218,0.10958890844234216,1D
2.0,trend+rsi<40,1,53,0.3269230769230769,0.3738881004474852,-0.11079913986845227,39,0.23684210526315788,-0.3480996468320231,14,0.5714285714285714,0.5502522723872094,0.06505092364658288,335.48742138364776,13.415094339622641,0.12315944040883021,1D
2.0,trend+hammer,1,74,0.22972972972972974,0.36800890571254036,-0.4204438380802083,54,0.24074074074074073,-0.37203864325980274,20,0.2,-0.551137864095303,0.0489006136323676,263.81869369369366,10.405405405405405,0.10963302726939742,1D
2.0,trend+bull_engulf,1,102,0.32,0.37168426840768715,-0.16091275484581488,76,0.2972972972972973,-0.21759049709328837,26,0.38461538461538464,0.00476064556987668,0.0466476151587624,281.9983660130719,11.22549019607843,0.117551424275563,1D
2.0,trend+lowvol,1,451,0.3207126948775056,0.37577948179380943,-0.16800144102891296,274,0.25735294117647056,-0.3428305762649778,177,0.4180790960451977,0.10263801125742471,0.022027319655025274,243.52845528455285,9.58980044345898,0.12889933063040224,1D
2.0,trend+hivol,1,195,0.24083769633507854,0.368491458253339,-0.369384275899192,162,0.2721518987341772,-0.2796546909955359,33,0.09090909090909091,-0.8098749654262308,0.03093946973075608,328.07094017094016,13.123076923076923,0.10607865125046466,1D
2.0,trend+near_ema200,1,114,0.4473684210526316,0.3599477400621099,0.26098293598991623,82,0.573170731707317,0.6333414162972838,32,0.125,-0.6931856697977133,0.04656912584059398,219.56140350877192,8.56140350877193,0.08112232716797849,1D
2.0,trend+far_ema200,1,511,0.29563492063492064,0.37314435896380677,-0.232669344226824,363,0.33146067415730335,-0.12461657119611232,148,0.20945945945945946,-0.4976906726737722,0.02032644859712676,282.9166666666667,11.25440313111546,0.12018694496434155,1D
2.0,rsi>70,1,155,0.4768211920529801,0.3752909915769082,0.2927151339649753,136,0.5303030303030303,0.4619271195860604,19,0.10526315789473684,-0.9184864473227915,0.04064567805785118,289.1822580645161,11.55483870967742,0.12655326218068574,1D
2.0,rsi<30,1,72,0.33962264150943394,0.3732562660116807,0.09543354796799632,46,0.4473684210526316,0.32782279427311856,26,0.06666666666666667,-0.3157166570333737,0.06505137344040325,441.2372685185185,17.930555555555557,0.1208928277777425,1D
2.0,bb_break_up,1,129,0.408,0.37035153274725635,0.10190589439667021,98,0.46808510638297873,0.29199367589592806,31,0.22580645161290322,-0.4990167696977577,0.04395779794302713,255.593669250646,10.131782945736434,0.1148050763711059,1D
2.0,d1_trend,1,1038,0.30596285434995113,0.3698047409830101,-0.19266377802089002,770,0.304635761589404,-0.19161089717087496,268,0.30970149253731344,-0.19568884613473944,0.014407475593914067,269.93095696852924,10.703275529865126,0.11232514194641552,1D
2.0,all,-1,1854,0.29189789123196447,0.36927796538383806,-0.22177410053669297,1317,0.2863813229571984,-0.22915320168891654,537,0.3056092843326886,-0.20367675190079268,0.010709915129918852,303.71512046026606,12.133225458468177,0.1107580663296795,1D
2.0,trend,-1,816,0.266839378238342,0.36749103993701837,-0.2744945773259257,546,0.2624521072796935,-0.27943994711175807,270,0.276,-0.26449394064790915,0.01591900339183552,334.4788602941176,13.416666666666666,0.1030280047298446,1D
2.0,trend+50,-1,617,0.27986348122866894,0.36747754814306416,-0.24900681711547462,402,0.28388746803069054,-0.2355863809148839,215,0.2717948717948718,-0.2740999117789046,0.018545208717827378,321.43584548892494,12.871961102106969,0.10477456047126871,1D
2.0,trend+d1,-1,783,0.2679296346414073,0.3675927453704156,-0.27054820145865865,523,0.26452905811623245,-0.2726876294844368,260,0.275,-0.26624465969911265,0.016291631194744145,336.45859940400175,13.503192848020435,0.10334932120527154,1D
2.0,trend+macd,-1,292,0.24817518248175183,0.3650010100763528,-0.335172222223718,203,0.23036649214659685,-0.3828502152348387,89,0.2891566265060241,-0.22642354153543146,0.026095295691622566,324.464897260274,13.023972602739725,0.0959621649710975,1D
2.0,trend+run3,-1,134,0.3046875,0.3620295205081516,-0.1720623188415111,85,0.2804878048780488,-0.23317047099894253,49,0.34782608695652173,-0.06605838142555863,0.04068294207801406,274.4570895522388,10.902985074626866,0.0864437494051329,1D
2.0,trend+pullback_ema20,-1,226,0.2825112107623318,0.3667310993962283,-0.24314368365826453,140,0.30935251798561153,-0.1544124948039082,86,0.23809523809523808,-0.38758980504907736,0.030149004144804967,263.8211651917404,10.469026548672566,0.10180949348559769,1D
2.0,trend+rsi<40,-1,63,0.5,0.3719717020106949,0.39072095368506365,30,0.6206896551724138,0.7692951646614302,33,0.3939393939393939,0.04656258007018496,0.06350006350009525,264.7354497354497,10.444444444444445,0.11364266109865745,1D
2.0,trend+hammer,-1,54,0.28846153846153844,0.3668546358998968,-0.20359543942033384,41,0.325,-0.08919887027509435,13,0.16666666666666666,-0.564384619032243,0.0628262988922542,344.75,13.814814814814815,0.10169921660761883,1D
2.0,trend+bull_engulf,-1,77,0.3108108108108108,0.3656907698311718,-0.15282803723263508,52,0.28,-0.24166547281274875,25,0.375,0.03195382877400141,0.05380237243512409,338.3116883116883,13.584415584415584,0.09934087714068125,1D
2.0,trend+lowvol,-1,193,0.2694300518134715,0.3708588286769891,-0.30376852780187097,137,0.072992700729927,-0.8891520256238626,56,0.75,1.1283303865126442,0.03193561357595714,214.17271157167528,8.300518134715025,0.1120586832422855,1D
2.0,trend+hivol,-1,172,0.10062893081761007,0.37520342123339656,-0.7452333032966504,48,0.022727272727272728,-0.9216933715731471,124,0.13043478260869565,-0.6769261800928452,0.023857906024522257,414.0426356589147,16.709302325581394,0.12479043544009777,1D
2.0,trend+near_ema200,-1,142,0.23880597014925373,0.37122262898573877,-0.32964361814416665,95,0.20689655172413793,-0.3722354718370304,47,0.2978723404255319,-0.24355370110539948,0.036831370346073304,390.14377934272295,15.690140845070422,0.11135167372068665,1D
2.0,trend+far_ema200,-1,389,0.20604395604395603,0.3670927164473758,-0.4512442629255167,269,0.24324324324324326,-0.3636636647829329,120,0.11428571428571428,-0.6475707704284753,0.02119959077342646,326.61546700942586,13.074550128534705,0.1012280881186584,1D
2.0,rsi>70,-1,72,0.2153846153846154,0.36313923393776476,-0.41412853022515533,46,0.16279069767441862,-0.574854997265554,26,0.3181818181818182,-0.12976631930752694,0.05098930247388046,323.67824074074076,12.930555555555555,0.0851451500994987,1D
2.0,rsi<30,-1,155,0.11258278145695365,0.3667575741273695,-0.7258843547829652,136,0.09090909090909091,-0.7798240451673057,19,0.2631578947368421,-0.3397897288740008,0.02572239712295087,223.21666666666667,8.838709677419354,0.10298129120817814,1D
2.0,bb_break_up,-1,94,0.4157303370786517,0.3617619986564005,0.1457407358647557,61,0.41379310344827586,0.1381484906525859,33,0.41935483870967744,0.15977488610543308,0.05224172682323283,274.3608156028368,10.861702127659575,0.08259826196686458,1D
2.0,d1_trend,-1,816,0.26718547341115434,0.36758163609096145,-0.2742234738879271,547,0.2624521072796935,-0.28075651726722695,269,0.27710843373493976,-0.26093880946979714,0.015935887934663794,334.66390931372547,13.427696078431373,0.10302598545780682,1D
