feature,thr,dir,n,frac,exp_r,lift,wr,monthly_R,pos_months,worst_month_R
dq_cum24,-0.4683989330022474,-1,1224,0.36095547036272485,0.19815320842338865,0.055553173467084216,0.36356209150326796,3.674841319851935,0.5606060606060606,-19.820327252192584
dq_cum24,-0.752849062682045,-1,560,0.16514302565614863,0.19812487056590114,0.0555248356095967,0.35714285714285715,1.6810595078318882,0.3939393939393939,-11.635997254981074
since_hi480,35.0,-1,746,0.219994102034798,0.1981136507087328,0.05551361575242836,0.3726541554959786,2.3092622410736667,0.265625,-22.595418934130546
since_lo480,108.0,-1,794,0.23414921851961074,0.1980308505876261,0.055430815631321656,0.34760705289672544,2.536072505912502,0.27419354838709675,-18.790338363827473
to_lo24,4.153809089862272,1,1255,0.3700973164258331,0.19775971267838643,0.055159677722081996,0.3856573705179283,3.8182836832519227,0.46153846153846156,-17.38167708951501
to_lo480,15.56262760109223,1,699,0.20613388381008552,0.19752144132521168,0.054921406368907244,0.39198855507868385,2.191547420417825,0.3968253968253968,-29.42616944390754
tbi_z96,-0.5167928590641852,-1,882,0.2601002654084341,0.19736870046955127,0.05476866551324683,0.36281179138321995,2.6375635426385484,0.3939393939393939,-10.983341874437496
flow_eff,1.327593285125625,-1,2158,0.6363904452963728,0.19719711823490915,0.05459708327860471,0.3758109360518999,6.4477481992565755,0.5151515151515151,-25.014034176070588
hi_pos,0.8368200836820083,1,708,0.2087879681509879,0.19649470833991928,0.05389467338361484,0.3884180790960452,2.1078523258282256,0.5303030303030303,-13.392825326783045
m1_jump,0.3148655501091111,1,1514,0.4464759657918018,0.19630599863690326,0.05370596368059882,0.36988110964332893,4.503140635398054,0.5454545454545454,-22.823454284080174
dn_wick,0.4881889763779526,1,540,0.15924506045414333,0.1961367085907366,0.05353667363443215,0.34629629629629627,1.6047548884696625,0.5454545454545454,-9.65135897645014
tbi_z24,-0.12335761265321835,-1,1410,0.41580654674137424,0.19598123736316478,0.05338120240686034,0.3624113475177305,4.1868718891221555,0.42424242424242425,-18.515537989066598
tbi_z24,-0.5387817141554839,-1,885,0.2609849601887349,0.19579440749010774,0.0531943725338033,0.35706214689265536,2.6254250095264453,0.4393939393939394,-12.856192740583197
to_hi96,3.290937428570585,-1,1624,0.47891477440283103,0.19520300685969452,0.05260297190339008,0.3854679802955665,4.8031770172749075,0.48484848484848486,-25.15100380843158
vol_per_trade_z,0.1930836504334063,-1,987,0.29106458271896196,0.1950611880251478,0.05246115306884336,0.3525835866261398,2.9170514027397103,0.5,-14.171680266949467
tbi,-0.015914149671543813,-1,1121,0.33058094957239753,0.1941978264868519,0.05159779153054747,0.3666369313113292,3.2984206589660756,0.4090909090909091,-12.314480769510126
since_lo24,1.0,-1,1013,0.29873193748156884,0.1939565970154823,0.05135656205917785,0.368213228035538,2.9769398905558115,0.36363636363636365,-18.487822296007927
tbi_ma24,-0.0157689770794702,-1,562,0.16573282217634916,0.19381558717366792,0.051215552217363486,0.35587188612099646,1.6503690907818391,0.3939393939393939,-12.650756388368062
to_hi96,1.5306826582395523,-1,1230,0.3627248599233264,0.19368741136758277,0.051087376411278335,0.3926829268292683,3.6651617843404125,0.38461538461538464,-18.615208126332796
disp24,0.7960747457097256,1,1629,0.48038926570333235,0.1936536577115001,0.05105362275519565,0.3812154696132597,4.779724369879299,0.48484848484848486,-20.899094412588585
dq_cum24,-0.07204726903584924,1,879,0.2592155706281333,0.19336610452788247,0.05076606957157803,0.36973833902161546,2.6149047058462873,0.49230769230769234,-15.547114132276562
pos480,0.24188056358079701,-1,976,0.287820701857859,0.193174267343602,0.05057423238729755,0.36577868852459017,3.0409368536670254,0.3064516129032258,-28.52514175454224
dq,-0.003708863463779115,-1,2029,0.5983485697434385,0.1929557207372481,0.050355685780943654,0.36076885165105965,5.9319266269072175,0.5606060606060606,-24.700205427351165
ats_rank480,0.7770833333333333,1,1712,0.5048658212916544,0.1929519991932866,0.050351964236982155,0.379088785046729,5.161465978420416,0.515625,-24.93164483871659
persist24,0.4377398865338477,1,1188,0.3503391329991153,0.19292679183974554,0.0503267568834411,0.37037037037037035,3.4726822531154196,0.4393939393939394,-18.503613712439567
to_hi480,2.2305196694429306,-1,713,0.21026245945148925,0.1925692996713394,0.04996926471503496,0.3899018232819074,2.179395407391508,0.2698412698412698,-19.91288740718474
pos96,0.20605821771477498,-1,1050,0.30964317310527867,0.19252709110532032,0.04992705614901588,0.3742857142857143,3.062930994857368,0.3181818181818182,-15.070009003080857
range_per_trade,9.362272017390254e-08,1,1201,0.35417281038041876,0.19247738188538943,0.04987734692908499,0.3680266444629475,3.5025050855204953,0.5454545454545454,-18.829006739098986
lo_pos,0.8786610878661087,1,555,0.1636685343556473,0.1922523647897676,0.049652329833463155,0.3621621621621622,1.616667613004864,0.3787878787878788,-10.679487722237473
tbi,-0.0019497763972127658,-1,2028,0.5980536714833382,0.19194397837389562,0.049343943417591185,0.3604536489151874,5.89791497185243,0.5606060606060606,-24.700205427351165
vol_per_trade_z,0.3445041382408266,-1,1119,0.329991153052197,0.1918223426244981,0.04922230766819366,0.3521000893655049,3.252260627224445,0.5454545454545454,-18.84190958320938
to_lo24,3.7804243405257294,1,1383,0.40784429371866704,0.19174354465818283,0.04914350970187839,0.38177874186550975,4.017898822155558,0.4393939393939394,-17.38167708951501
dq,-0.031666986162527146,-1,1115,0.32881156001179596,0.1914939028191496,0.048893867862845164,0.36591928251121075,3.235086388535633,0.4090909090909091,-12.314480769510126
disp96,2.54810756638535,1,1438,0.42406369802418165,0.191443946556559,0.04884391160025456,0.38456189151599446,4.235329156128183,0.4307692307692308,-23.54139132997399
tbi_z96,-0.37599707859027665,-1,1056,0.31141256266588024,0.19142283670455879,0.048822801748254346,0.35795454545454547,3.0627653872729397,0.42424242424242425,-13.178041638782062
to_lo24,1.5668408012513984,-1,1222,0.3603656738425243,0.19119203437798057,0.048591999421676135,0.3657937806873977,3.5399494849983677,0.3787878787878788,-20.872468726966467
tbi_ma24,-0.0015699596895821302,1,883,0.2603951636685344,0.19116427360583566,0.048564238649531216,0.36919592298980747,2.5968931322146593,0.49230769230769234,-15.547114132276562
flow_eff,0.16731794265833164,-1,930,0.27425538189324683,0.19105197589209624,0.048451940935791804,0.3709677419354839,2.6920960239340834,0.5151515151515151,-14.490278237981778
since_hi96,37.0,-1,1785,0.5263933942789738,0.19097654226007985,0.04837650730377541,0.3697478991596639,5.165047392943069,0.5,-26.67048218043524
tbi_ma8,-0.00561812625921781,-1,1841,0.5429076968445886,0.19078527521918978,0.04818524026288534,0.3628462791960891,5.321752904220127,0.5303030303030303,-20.34318503946288
hi_pos,0.28451882845188287,1,1964,0.5791801828369213,0.19073089841978627,0.04813086346348183,0.3772912423625255,5.675689159037276,0.5303030303030303,-26.098445292257473
tbi_z96,-0.24023633862737753,-1,1227,0.36184016514302564,0.1902344184240779,0.04763438346777346,0.3602281988590057,3.5366307788839935,0.48484848484848486,-15.277323586596312
dq_z96,-0.8360006048976868,-1,566,0.1669124152167502,0.19012635073578804,0.0475263157794836,0.3674911660777385,1.6304774926735761,0.4393939393939394,-9.630316000492657
tbi_z24,-0.25509212229889494,-1,1230,0.3627248599233264,0.18943962478345738,0.046839589827152944,0.36016260162601627,3.530465734600796,0.45454545454545453,-15.396244168188536
tbi_z96,-0.8357261045231238,-1,569,0.16779710999705102,0.18941736548349244,0.046817330527188006,0.36731107205623903,1.6330072872743513,0.42424242424242425,-9.630316000492657
vol_per_trade_z,0.04231788545242745,-1,855,0.2521380123857269,0.18941220341684065,0.04681216846053621,0.3543859649122807,2.453748998809072,0.5,-20.218083250649165
tbi,-0.013039050168420597,-1,1318,0.3886759068121498,0.18934613506499462,0.04674610010869018,0.36342943854324733,3.7811849396312565,0.4393939393939394,-14.231907804239404
since_lo24,16.0,1,1441,0.42494839280448243,0.1893326613935254,0.04673262643722095,0.37682165163081194,4.133763107091972,0.4696969696969697,-20.474774511476095
rpt_z,0.28451854069865834,1,883,0.2603951636685344,0.18930142105596362,0.04670138609965918,0.36013590033975085,2.532623557460847,0.5303030303030303,-9.651586371803146
atr_pct,0.017475263931639673,-1,873,0.2574461810675317,0.18905112194552556,0.046451086989221124,0.3951890034364261,2.6197084041022833,0.36507936507936506,-17.730252975913086
persist24,0.31598248822547914,1,1941,0.5723975228546152,0.18903245577842198,0.04643242082211754,0.3704276146316332,5.559272676756319,0.5303030303030303,-21.667792070813007
persist6,0.30263798340503756,-1,586,0.17281038041875552,0.18901980442391986,0.04641976946761542,0.35665529010238906,1.678266748369955,0.6060606060606061,-13.61319033951262
since_lo96,46.0,1,1654,0.48776172220583897,0.18869239204637467,0.04609235709007023,0.3766626360338573,4.72874570370763,0.4696969696969697,-24.62234990929217
since_lo24,15.0,1,1511,0.44559127101150103,0.1883150872664985,0.04571505231019407,0.37657180675049634,4.311274194843626,0.5151515151515151,-21.516396939413784
flow_eff,0.11336318462435212,-1,889,0.26216455322913595,0.18818963048058696,0.04558959552428252,0.3700787401574803,2.5348572954127553,0.5606060606060606,-14.490278237981778
dn_wick,0.33438223475752327,1,1082,0.3190799174284872,0.18818190475473376,0.04558186979842932,0.355822550831793,3.0850427415851804,0.48484848484848486,-14.072764629800144
since_lo96,59.0,1,1379,0.406664700678266,0.18813048978176805,0.04553045482546361,0.3799854967367658,3.9307870516523957,0.42424242424242425,-21.49615772237489
dn_wick,0.44378730580274894,1,676,0.19935122382777942,0.18809607654211874,0.0454960415858143,0.34467455621301774,1.9265598142798823,0.5303030303030303,-8.435983665931312
absorb_z,-0.05028259517638459,-1,527,0.15541138307283986,0.18793405412212252,0.045334019165818085,0.34724857685009486,1.500624947308463,0.4393939393939394,-9.992802057398004
to_hi96,3.779175990676179,-1,1703,0.5022117369507519,0.18789135356335848,0.04529131860705404,0.3799177921315326,4.848166289672719,0.5151515151515151,-25.15100380843158
dq,-0.03783332291198611,-1,961,0.2833972279563551,0.18722863576567553,0.04462860080937109,0.36420395421436,2.7261624086486997,0.3939393939393939,-11.700424568190885
pos96,0.9358232556281337,1,664,0.19581244470657624,0.18715642039826538,0.044556385441960944,0.3885542168674699,1.9118748176068956,0.4307692307692308,-15.028374470504469
tbi,-0.018997528413466625,-1,961,0.2833972279563551,0.18712972119103793,0.044529686234733495,0.36420395421436,2.724722152493749,0.3787878787878788,-11.700424568190885
ats_z96,0.5668446319463135,1,2137,0.6301975818342672,0.18702122045335542,0.044421185497050986,0.37903603182030887,6.05552042589122,0.5606060606060606,-27.08251325950345
disp96,1.6257867623889026,1,1542,0.4547331170746093,0.1869198615899303,0.04431982663362585,0.38261997405966275,4.367127675328373,0.4393939393939394,-25.62593464239294
dq_z96,-0.2398042125671835,-1,1226,0.3615452668829254,0.18634894822961476,0.04374891327331032,0.35889070146818924,3.461572886810723,0.48484848484848486,-15.277323586596312
vol_per_trade_z,0.5107189555194236,-1,1277,0.37658507814803893,0.18630878648291924,0.0437087515266148,0.3500391542678152,3.6047927324043614,0.5606060606060606,-19.869151807438527
to_lo24,1.1816387067754406,-1,1018,0.3002064287820702,0.18612969906679705,0.04352966411049261,0.36836935166994106,2.8709096007575656,0.3939393939393939,-20.77355054219051
dow,1.0,1,2739,0.8077263344146269,0.18609777870536698,0.04349774374906254,0.3607155896312523,7.723057816272729,0.5757575757575758,-29.528826170453023
tbi_ma8,-0.00431923498781072,-1,2001,0.5900914184606311,0.18584980077285065,0.043249765816546215,0.36281859070464767,5.634628050704154,0.5,-21.375207034781955
disp24,0.42489317220924205,1,1701,0.5016219404305514,0.18577893496412995,0.04317890000782551,0.37742504409171074,4.788029823848258,0.5151515151515151,-21.940302264878284
vol_of_vol,-0.22708174618823743,-1,1417,0.4178708345620761,0.18565063614642974,0.0430506011901253,0.3860268172194778,4.110421115929546,0.609375,-21.436126520966976
avg_trade_usd,728.9854387257425,-1,664,0.19581244470657624,0.18560959819298384,0.0430095632366794,0.3689759036144578,1.8673450484869887,0.45454545454545453,-12.848033614421835
absorb,-0.0056911828448312,-1,1888,0.5567679150693011,0.18530565471428417,0.042705619757979735,0.3580508474576271,5.300864789402554,0.5606060606060606,-24.700205427351165
dq_z96,-0.3757262986833552,-1,1049,0.3093482748451784,0.1852740643869006,0.04267402943059617,0.3574833174451859,2.944734750634223,0.3939393939393939,-13.178041638782062
to_hi96,4.293674703955854,-1,1787,0.5269831907991743,0.18518310205933722,0.04258306710303278,0.37716843872411865,5.013972778485386,0.5,-27.127271459906673
to_lo24,1.7657444486494243,-1,1313,0.3872014155116485,0.18515502881813456,0.04255499386183012,0.3625285605483625,3.683462921791071,0.3787878787878788,-21.127433265583633
rpt_z,-0.7661033145014268,-1,1317,0.38838100855204954,0.18508397766935863,0.042483942713054196,0.3735763097949886,3.693266645311292,0.5757575757575758,-19.033650001492436
disp96,3.5429910355324963,1,1297,0.38248304335004424,0.18495736187412806,0.04235732691782362,0.38396299151888974,3.6906107438576017,0.4153846153846154,-18.37795214201222
since_lo24,22.0,1,844,0.248894131524624,0.18488376205113977,0.04228372709483533,0.37796208530805686,2.3642711389569993,0.48484848484848486,-15.013436809554221
tbi_z8,-0.43211321305180056,-1,1098,0.32379828959009144,0.18482206827635267,0.04222203332004823,0.3542805100182149,3.074767135870231,0.5,-15.003812981737783
vol_per_trade_z,-0.10029255664011023,-1,745,0.21969920377469773,0.18473246749022382,0.04213243253391938,0.348993288590604,2.085237701215405,0.4696969696969697,-18.171640982124494
pos96,0.8049934054862161,1,1299,0.38307283987024476,0.1847206682333822,0.04212063327707777,0.3887605850654349,3.691571508233284,0.35384615384615387,-20.513583452260285
ats_z96,1.1972746371871619,1,1500,0.4423473901503981,0.18468700588479103,0.042086970928486594,0.38533333333333336,4.197431951927069,0.5757575757575758,-15.720355807911652
since_lo96,7.0,-1,987,0.29106458271896196,0.18464707126550103,0.042047036309196595,0.3566362715298885,2.8037947590623,0.3076923076923077,-11.585996044420119
updn_ratio,0.5127118644067796,1,1235,0.3641993512238278,0.18453307489471757,0.04193303993841313,0.37327935222672065,3.4530052650753973,0.48484848484848486,-14.246537154129733
tbi_z24,0.2649673983974616,-1,1990,0.5868475375995281,0.1843295454255154,0.04172951046921097,0.3597989949748744,5.557815081769328,0.4696969696969697,-20.656335557567758
gap,-5.619064220955205e-05,-1,865,0.2550869949867296,0.18427234124152642,0.04167230628522198,0.36184971098265895,2.415084472332126,0.5454545454545454,-12.316693840606021
since_lo480,140.0,-1,968,0.2854615157770569,0.18421586409798696,0.04161582914168252,0.3512396694214876,2.876144458820183,0.2903225806451613,-20.582187191064726
range_per_trade,8.20067766840945e-08,1,1367,0.40312592155706284,0.18421009192096705,0.041610056964662606,0.36649597659107536,3.8153817523630607,0.5606060606060606,-19.846831023075666
dn_wick,0.2732889887376465,1,1352,0.39870244765555884,0.18399675153307934,0.041396716576774906,0.35650887573964496,3.7691455768594437,0.5151515151515151,-16.632997476046455
dq,-0.025906452109306106,-1,1311,0.38661161899144797,0.1838492564023515,0.04124922144604706,0.36155606407322655,3.6519147749012557,0.42424242424242425,-14.231907804239404
persist96,0.1470913205815352,1,1799,0.5305219699203775,0.1837792581829473,0.04117922322664286,0.3707615341856587,5.00937705259276,0.4393939393939394,-20.66220295736237
lo_pos,0.7573221757322176,1,873,0.2574461810675317,0.18348366492419188,0.04088362996788744,0.3550973654066438,2.426988476951811,0.4090909090909091,-11.235696387693004
pos24,0.2948517940717625,-1,1240,0.3656738425243291,0.18346053753436212,0.04086050257805768,0.36370967741935484,3.4468343415546823,0.36363636363636365,-21.903088688928705
disp6,1.9102947246316255,1,1029,0.3034503096431731,0.1833890919276081,0.04078905697130367,0.38872691933916426,2.9031903937462893,0.4153846153846154,-15.36201851974852
pos96,0.7589912280701754,1,1396,0.4116779710999705,0.18338039779310486,0.04078036283680042,0.3861031518624642,3.9384466972180685,0.4153846153846154,-22.75531114363823
pos24,0.20412447093122013,-1,1000,0.29489826010026543,0.18320769725827896,0.04060766230197452,0.366,2.775874200883014,0.36363636363636365,-19.738187751264928
ats_z96,0.9485915655547411,1,1756,0.517841344736066,0.18314417229906454,0.040544137342760106,0.3809794988610478,4.872744947835717,0.5606060606060606,-19.827063602460587
updn_ratio,0.5169491525423728,1,1104,0.325567679150693,0.18306056441366586,0.04046052945736142,0.37681159420289856,3.0621039865558646,0.5,-13.386191489734582
to_hi96,2.3837300085857636,-1,1470,0.43350044234739016,0.1828665465800844,0.04026651162377995,0.38571428571428573,4.135597284195755,0.4307692307692308,-22.99163091779996
range_rank,0.9020833333333333,-1,1233,0.36360955470362727,0.18283366376516616,0.04023362880886172,0.37550689375506896,3.522404803475779,0.5,-24.053688478827006
m1_jump,0.4112401569944065,1,950,0.28015334709525214,0.18275928210181958,0.04015924714551514,0.36210526315789476,2.6306260302534628,0.5606060606060606,-13.261784224351057
extreme_late,0.6861924686192469,1,1979,0.5836036567384253,0.18271999673833866,0.040119961782034225,0.36988377968671043,5.478831417351094,0.5454545454545454,-24.757661327617065
pos24,0.8837406833144348,1,868,0.2559716897670304,0.1825208744778877,0.03992083952158326,0.38940092165898615,2.4373556776431773,0.4153846153846154,-16.35719528704053
dn_wick,0.40397710912755713,1,806,0.23768799764081391,0.18243938625902834,0.0398393513027239,0.34863523573200994,2.227971898860255,0.5454545454545454,-8.746683244656952
ats_z96,0.7446180841102951,1,1966,0.5797699793571218,0.18238579898522997,0.03978576402892553,0.37843336724313326,5.432886072802457,0.5303030303030303,-23.722827027546646
